date,location,weather_severity,precipitation,wind_speed,storm_flag
2025-11-27,Kaohsiung,0,4.61,12.82,0
2025-11-28,Kaohsiung,0,8.21,30.09,0
2025-11-29,Kaohsiung,0,11.79,4.57,0
2025-11-30,Kaohsiung,0,4.27,21.29,0
2025-12-01,Kaohsiung,1,11.9,1.05,0
2025-12-02,Kaohsiung,1,6.01,38.27,0
2025-12-03,Kaohsiung,1,19.66,43.0,0
2025-12-04,Kaohsiung,1,12.42,2.22,0
2025-12-05,Kaohsiung,1,25.17,34.11,0
2025-12-06,Kaohsiung,0,0.17,13.34,0
2025-12-07,Kaohsiung,0,13.8,16.03,0
2025-12-08,Kaohsiung,0,3.31,3.8,0
2025-12-09,Kaohsiung,0,8.05,8.31,0
2025-12-10,Kaohsiung,0,6.12,36.38,0
2025-12-11,Kaohsiung,0,1.92,27.98,0
2025-12-12,Kaohsiung,0,1.4,38.69,0
2025-12-13,Kaohsiung,0,20.62,9.52,0
2025-12-14,Kaohsiung,0,0.87,26.55,0
2025-12-15,Kaohsiung,0,7.52,3.45,0
2025-12-16,Kaohsiung,0,8.95,16.47,0
2025-12-17,Kaohsiung,0,9.64,1.93,0
2025-12-18,Kaohsiung,0,2.46,2.05,0
2025-12-19,Kaohsiung,0,3.69,13.96,0
2025-12-20,Kaohsiung,0,1.09,27.47,0
2025-12-21,Kaohsiung,0,3.18,0.5,0
2025-12-22,Kaohsiung,0,5.57,15.05,0
2025-12-23,Kaohsiung,0,0.51,3.28,0
2025-12-24,Kaohsiung,0,19.65,25.01,0
2025-12-25,Kaohsiung,0,16.59,1.91,0
2025-12-26,Kaohsiung,0,15.73,26.33,0
2025-12-27,Kaohsiung,0,12.83,10.6,0
2025-12-28,Kaohsiung,0,5.71,14.54,0
2025-12-29,Kaohsiung,0,4.81,0.29,0
2025-12-30,Kaohsiung,0,2.75,7.14,0
2025-12-31,Kaohsiung,0,11.46,2.19,0
2023-01-01,Tokyo,0,2.97,18.2,0
2023-01-02,Tokyo,0,0.17,3.77,0
2023-01-03,Tokyo,1,9.47,7.73,0
2023-01-04,Tokyo,0,2.36,18.56,0
2023-01-05,Tokyo,0,3.26,9.65,0
2023-01-06,Tokyo,0,0.76,4.1,0
2023-01-07,Tokyo,0,5.98,10.36,0
2023-01-08,Tokyo,0,2.02,25.39,0
2023-01-09,Tokyo,0,0.3,7.33,0
2023-01-10,Tokyo,0,1.51,12.52,0
2023-01-11,Tokyo,0,9.92,3.55,0
2023-01-12,Tokyo,0,15.98,2.09,0
2023-01-13,Tokyo,0,6.97,9.7,0
2023-01-14,Tokyo,0,1.5,1.67,0
2023-01-15,Tokyo,0,0.38,0.54,0
2023-01-16,Tokyo,0,3.85,1.18,0
2023-01-17,Tokyo,0,0.66,11.82,0
2023-01-18,Tokyo,0,6.55,2.04,0
2023-01-19,Tokyo,0,0.54,2.84,0
2023-01-20,Tokyo,0,5.14,3.0,0
2023-01-21,Tokyo,0,2.35,5.17,0
2023-01-22,Tokyo,0,7.32,3.68,0
2023-01-23,Tokyo,0,0.83,11.92,0
2023-01-24,Tokyo,0,7.89,7.87,0
2023-01-25,Tokyo,0,0.02,0.05,0
2023-01-26,Tokyo,0,8.21,10.56,0
2023-01-27,Tokyo,0,15.89,15.17,0
2023-01-28,Tokyo,0,1.77,13.87,0
2023-01-29,Tokyo,0,3.03,6.81,0
2023-01-30,Tokyo,1,7.29,1.08,0
2023-01-31,Tokyo,0,3.98,2.07,0
2023-02-01,Tokyo,0,3.12,3.26,0
2023-02-02,Tokyo,0,15.58,7.99,0
2023-02-03,Tokyo,0,27.6,14.73,0
2023-02-04,Tokyo,0,0.08,11.69,0
2023-02-05,Tokyo,0,4.23,2.71,0
2023-02-06,Tokyo,0,1.29,35.6,0
2023-02-07,Tokyo,0,12.15,4.87,0
2023-02-08,Tokyo,0,11.87,10.22,0
2023-02-09,Tokyo,0,1.19,2.1,0
2023-02-10,Tokyo,0,3.28,23.88,0
2023-02-11,Tokyo,0,4.83,7.76,0
2023-02-12,Tokyo,1,7.53,37.36,0
2023-02-13,Tokyo,1,3.01,10.8,0
2023-02-14,Tokyo,1,20.81,14.63,0
2023-02-15,Tokyo,0,1.83,5.28,0
2023-02-16,Tokyo,0,5.41,11.43,0
2023-02-17,Tokyo,1,5.7,30.38,0
2023-02-18,Tokyo,0,4.05,9.98,0
2023-02-19,Tokyo,0,3.59,2.52,0
2023-02-20,Tokyo,0,0.37,0.06,0
2023-02-21,Tokyo,0,0.14,1.79,0
2023-02-22,Tokyo,1,1.7,23.57,0
2023-02-23,Tokyo,0,2.17,4.19,0
2023-02-24,Tokyo,0,3.19,13.07,0
2023-02-25,Tokyo,1,1.35,0.53,0
2023-02-26,Tokyo,0,17.67,2.48,0
2023-02-27,Tokyo,0,4.88,1.43,0
2023-02-28,Tokyo,0,6.27,35.62,0
2023-03-01,Tokyo,0,3.29,19.3,0
2023-03-02,Tokyo,0,10.52,7.6,0
2023-03-03,Tokyo,0,1.39,15.64,0
2023-03-04,Tokyo,0,4.89,2.19,0
2023-03-05,Tokyo,0,1.15,3.58,0
2023-03-06,Tokyo,0,5.6,0.19,0
2023-03-07,Tokyo,0,4.54,12.19,0
2023-03-08,Tokyo,0,0.99,5.11,0
2023-03-09,Tokyo,0,2.39,29.05,0
2023-03-10,Tokyo,1,8.23,8.81,0
2023-03-11,Tokyo,1,27.14,7.89,0
2023-03-12,Tokyo,1,9.51,24.3,0
2023-03-13,Tokyo,1,12.21,32.45,0
2023-03-14,Tokyo,0,1.48,1.94,0
2023-03-15,Tokyo,0,1.65,4.1,0
2023-03-16,Tokyo,1,0.57,7.65,0
2023-03-17,Tokyo,1,2.82,22.45,0
2023-03-18,Tokyo,1,4.82,4.85,0
2023-03-19,Tokyo,1,2.0,10.19,0
2023-03-20,Tokyo,1,1.63,7.21,0
2023-03-21,Tokyo,1,6.53,10.49,0
2023-03-22,Tokyo,2,5.79,3.37,0
2023-03-23,Tokyo,1,16.31,2.87,0
2023-03-24,Tokyo,0,1.29,2.0,0
2023-03-25,Tokyo,1,4.34,43.76,0
2023-03-26,Tokyo,1,0.18,27.12,0
2023-03-27,Tokyo,0,0.67,11.36,0
2023-03-28,Tokyo,1,0.14,22.22,0
2023-03-29,Tokyo,1,1.87,32.23,0
2023-03-30,Tokyo,0,2.2,34.5,0
2023-03-31,Tokyo,0,1.35,3.02,0
2023-04-01,Tokyo,1,0.61,10.14,0
2023-04-02,Tokyo,1,6.15,65.36,0
2023-04-03,Tokyo,1,1.63,0.98,0
2023-04-04,Tokyo,0,5.36,2.91,0
2023-04-05,Tokyo,1,3.7,41.5,0
2023-04-06,Tokyo,1,2.4,6.63,0
2023-04-07,Tokyo,1,13.45,6.62,0
2023-04-08,Tokyo,1,13.04,21.35,0
2023-04-09,Tokyo,1,15.73,9.02,0
2023-04-10,Tokyo,1,7.57,4.48,0
2023-04-11,Tokyo,1,12.39,10.99,0
2023-04-12,Tokyo,1,11.81,38.24,0
2023-04-13,Tokyo,1,5.51,53.14,0
2023-04-14,Tokyo,0,4.42,3.24,0
2023-04-15,Tokyo,1,11.73,0.1,0
2023-04-16,Tokyo,1,17.42,0.06,0
2023-04-17,Tokyo,1,6.87,11.95,0
2023-04-18,Tokyo,1,1.12,4.75,0
2023-04-19,Tokyo,1,1.27,11.26,0
2023-04-20,Tokyo,1,5.21,25.16,0
2023-04-21,Tokyo,1,15.76,3.7,0
2023-04-22,Tokyo,1,10.46,15.82,0
2023-04-23,Tokyo,1,6.01,10.62,0
2023-04-24,Tokyo,0,11.59,0.74,0
2023-04-25,Tokyo,0,1.58,10.25,0
2023-04-26,Tokyo,0,0.19,14.07,0
2023-04-27,Tokyo,1,4.34,4.72,0
2023-04-28,Tokyo,0,1.64,0.24,0
2023-04-29,Tokyo,0,0.78,14.7,0
2023-04-30,Tokyo,1,3.94,13.82,0
2023-05-01,Tokyo,2,2.88,1.03,0
2023-05-02,Tokyo,1,2.8,9.63,0
2023-05-03,Tokyo,1,12.19,14.47,0
2023-05-04,Tokyo,2,14.44,7.46,0
2023-05-05,Tokyo,1,9.95,1.04,0
2023-05-06,Tokyo,1,0.33,6.43,0
2023-05-07,Tokyo,0,0.63,9.83,0
2023-05-08,Tokyo,0,3.57,34.39,0
2023-05-09,Tokyo,0,6.82,8.5,0
2023-05-10,Tokyo,0,8.52,0.67,0
2023-05-11,Tokyo,1,14.16,7.75,0
2023-05-12,Tokyo,1,3.37,3.93,0
2023-05-13,Tokyo,2,9.09,0.37,0
2023-05-14,Tokyo,1,11.56,29.31,0
2023-05-15,Tokyo,1,9.93,21.44,0
2023-05-16,Tokyo,1,16.33,18.05,0
2023-05-17,Tokyo,1,4.14,2.95,0
2023-05-18,Tokyo,2,0.56,0.78,0
2023-05-19,Tokyo,1,1.35,9.64,0
2023-05-20,Tokyo,2,3.37,15.02,0
2023-05-21,Tokyo,2,22.23,18.09,0
2023-05-22,Tokyo,3,21.72,2.98,1
2023-05-23,Tokyo,2,22.91,20.59,0
2023-05-24,Tokyo,2,23.36,2.25,1
2023-05-25,Tokyo,1,10.21,2.11,0
2023-05-26,Tokyo,1,3.47,5.36,0
2023-05-27,Tokyo,1,33.43,6.55,0
2023-05-28,Tokyo,2,2.97,46.82,0
2023-05-29,Tokyo,1,0.57,35.56,0
2023-05-30,Tokyo,1,23.19,21.46,0
2023-05-31,Tokyo,1,3.4,12.38,0
2023-06-01,Tokyo,1,2.15,26.65,0
2023-06-02,Tokyo,1,2.39,1.86,0
2023-06-03,Tokyo,1,7.14,8.2,0
2023-06-04,Tokyo,1,0.84,11.45,0
2023-06-05,Tokyo,1,10.48,13.44,0
2023-06-06,Tokyo,1,2.83,15.79,0
2023-06-07,Tokyo,1,0.19,42.82,0
2023-06-08,Tokyo,1,11.27,30.94,0
2023-06-09,Tokyo,1,5.65,7.41,0
2023-06-10,Tokyo,1,9.54,15.34,0
2023-06-11,Tokyo,1,1.48,8.01,0
2023-06-12,Tokyo,1,6.51,1.87,0
2023-06-13,Tokyo,1,0.33,47.01,0
2023-06-14,Tokyo,1,0.03,1.52,0
2023-06-15,Tokyo,1,3.09,3.67,0
2023-06-16,Tokyo,0,0.46,24.83,0
2023-06-17,Tokyo,1,4.77,16.88,0
2023-06-18,Tokyo,1,10.24,39.18,0
2023-06-19,Tokyo,1,8.48,1.81,0
2023-06-20,Tokyo,1,6.55,2.59,0
2023-06-21,Tokyo,1,1.39,70.96,0
2023-06-22,Tokyo,1,11.88,48.79,0
2023-06-23,Tokyo,1,3.37,10.52,0
2023-06-24,Tokyo,2,32.96,3.73,0
2023-06-25,Tokyo,2,7.52,16.79,0
2023-06-26,Tokyo,2,11.07,28.82,0
2023-06-27,Tokyo,3,11.47,1.35,1
2023-06-28,Tokyo,2,4.53,21.62,0
2023-06-29,Tokyo,2,6.89,6.53,0
2023-06-30,Tokyo,2,9.82,24.14,1
2023-07-01,Tokyo,2,8.02,1.86,0
2023-07-02,Tokyo,1,5.29,38.19,0
2023-07-03,Tokyo,1,10.72,14.67,0
2023-07-04,Tokyo,2,0.08,28.28,0
2023-07-05,Tokyo,2,21.42,13.6,0
2023-07-06,Tokyo,2,1.59,24.05,0
2023-07-07,Tokyo,2,8.12,42.12,0
2023-07-08,Tokyo,1,2.13,2.33,0
2023-07-09,Tokyo,2,3.16,4.31,0
2023-07-10,Tokyo,1,3.26,9.6,0
2023-07-11,Tokyo,1,4.22,16.53,0
2023-07-12,Tokyo,1,15.96,3.14,0
2023-07-13,Tokyo,2,18.78,81.45,0
2023-07-14,Tokyo,2,4.36,7.09,0
2023-07-15,Tokyo,2,10.85,4.01,0
2023-07-16,Tokyo,1,3.84,27.16,0
2023-07-17,Tokyo,1,2.4,7.77,0
2023-07-18,Tokyo,2,9.87,83.14,0
2023-07-19,Tokyo,1,0.01,2.56,0
2023-07-20,Tokyo,1,6.5,23.24,0
2023-07-21,Tokyo,1,24.06,3.15,0
2023-07-22,Tokyo,1,14.69,40.88,0
2023-07-23,Tokyo,1,17.23,15.75,0
2023-07-24,Tokyo,1,12.29,0.59,0
2023-07-25,Tokyo,1,10.29,19.05,0
2023-07-26,Tokyo,1,10.07,2.98,0
2023-07-27,Tokyo,1,0.26,9.19,0
2023-07-28,Tokyo,1,8.62,7.07,0
2023-07-29,Tokyo,1,4.98,1.97,0
2023-07-30,Tokyo,1,18.44,4.87,0
2023-07-31,Tokyo,1,29.79,17.2,0
2023-08-01,Tokyo,1,8.56,16.92,0
2023-08-02,Tokyo,1,4.03,32.69,0
2023-08-03,Tokyo,1,15.48,5.06,0
2023-08-04,Tokyo,1,17.56,19.32,0
2023-08-05,Tokyo,1,1.87,24.53,0
2023-08-06,Tokyo,1,42.59,15.35,0
2023-08-07,Tokyo,2,3.45,28.51,1
2023-08-08,Tokyo,2,15.29,35.43,0
2023-08-09,Tokyo,1,8.45,28.49,0
2023-08-10,Tokyo,2,7.0,77.72,1
2023-08-11,Tokyo,1,24.44,3.03,0
2023-08-12,Tokyo,1,0.67,26.48,0
2023-08-13,Tokyo,2,1.07,8.5,0
2023-08-14,Tokyo,2,10.91,5.06,0
2023-08-15,Tokyo,2,32.52,2.62,0
2023-08-16,Tokyo,1,0.25,19.99,0
2023-08-17,Tokyo,1,11.81,7.92,0
2023-08-18,Tokyo,2,10.1,5.78,0
2023-08-19,Tokyo,1,5.81,15.03,0
2023-08-20,Tokyo,1,6.61,95.57,0
2023-08-21,Tokyo,1,1.87,26.36,0
2023-08-22,Tokyo,1,3.05,19.2,0
2023-08-23,Tokyo,1,7.04,30.1,0
2023-08-24,Tokyo,1,6.09,4.69,0
2023-08-25,Tokyo,1,4.68,48.11,0
2023-08-26,Tokyo,2,0.73,8.52,0
2023-08-27,Tokyo,2,4.28,14.12,1
2023-08-28,Tokyo,2,3.78,20.51,1
2023-08-29,Tokyo,2,3.43,3.36,1
2023-08-30,Tokyo,2,15.21,37.92,0
2023-08-31,Tokyo,1,20.64,2.86,0
2023-09-01,Tokyo,1,5.69,52.77,0
2023-09-02,Tokyo,1,7.14,3.9,0
2023-09-03,Tokyo,1,8.31,1.78,0
2023-09-04,Tokyo,1,7.3,40.41,0
2023-09-05,Tokyo,1,0.4,39.37,0
2023-09-06,Tokyo,1,11.61,11.38,0
2023-09-07,Tokyo,1,0.4,22.3,0
2023-09-08,Tokyo,1,5.32,3.41,0
2023-09-09,Tokyo,1,11.36,12.86,0
2023-09-10,Tokyo,0,2.16,0.44,0
2023-09-11,Tokyo,1,13.86,58.59,0
2023-09-12,Tokyo,2,1.5,3.95,0
2023-09-13,Tokyo,1,1.3,13.54,0
2023-09-14,Tokyo,1,0.42,1.22,0
2023-09-15,Tokyo,1,0.03,25.99,0
2023-09-16,Tokyo,1,9.41,32.5,0
2023-09-17,Tokyo,1,14.99,51.25,0
2023-09-18,Tokyo,0,7.29,13.56,0
2023-09-19,Tokyo,1,21.53,22.08,0
2023-09-20,Tokyo,0,12.75,6.13,0
2023-09-21,Tokyo,1,0.28,61.91,0
2023-09-22,Tokyo,1,1.98,18.05,0
2023-09-23,Tokyo,0,10.87,1.05,0
2023-09-24,Tokyo,0,4.52,30.11,0
2023-09-25,Tokyo,1,15.93,0.01,0
2023-09-26,Tokyo,0,1.57,13.13,0
2023-09-27,Tokyo,0,4.45,2.95,0
2023-09-28,Tokyo,1,7.33,66.99,0
2023-09-29,Tokyo,0,4.86,23.71,0
2023-09-30,Tokyo,1,2.12,16.51,0
2023-10-01,Tokyo,1,7.68,21.03,0
2023-10-02,Tokyo,1,27.29,13.61,0
2023-10-03,Tokyo,1,10.7,13.16,0
2023-10-04,Tokyo,1,11.08,18.59,0
2023-10-05,Tokyo,1,33.06,3.87,0
2023-10-06,Tokyo,1,6.47,15.42,0
2023-10-07,Tokyo,1,1.72,20.97,0
2023-10-08,Tokyo,1,4.45,19.41,0
2023-10-09,Tokyo,1,6.58,31.83,0
2023-10-10,Tokyo,0,0.44,12.58,0
2023-10-11,Tokyo,0,2.39,2.5,0
2023-10-12,Tokyo,0,1.73,4.51,0
2023-10-13,Tokyo,0,2.74,7.79,0
2023-10-14,Tokyo,0,6.8,4.96,0
2023-10-15,Tokyo,1,4.05,15.16,0
2023-10-16,Tokyo,1,5.14,8.15,0
2023-10-17,Tokyo,2,4.94,0.68,0
2023-10-18,Tokyo,1,2.67,15.61,0
2023-10-19,Tokyo,0,2.33,10.6,0
2023-10-20,Tokyo,0,0.04,2.64,0
2023-10-21,Tokyo,1,13.01,29.24,0
2023-10-22,Tokyo,1,4.99,33.69,0
2023-10-23,Tokyo,1,17.02,9.82,0
2023-10-24,Tokyo,0,1.71,6.46,0
2023-10-25,Tokyo,1,3.27,50.86,0
2023-10-26,Tokyo,1,1.1,37.5,0
2023-10-27,Tokyo,1,10.48,30.39,0
2023-10-28,Tokyo,1,7.17,8.56,0
2023-10-29,Tokyo,1,3.03,58.24,0
2023-10-30,Tokyo,1,0.84,32.4,0
2023-10-31,Tokyo,1,4.43,7.38,0
2023-11-01,Tokyo,1,35.33,3.14,0
2023-11-02,Tokyo,0,0.25,2.23,0
2023-11-03,Tokyo,1,2.59,0.11,0
2023-11-04,Tokyo,1,6.3,9.33,0
2023-11-05,Tokyo,1,5.49,3.31,0
2023-11-06,Tokyo,1,8.08,17.43,0
2023-11-07,Tokyo,1,2.79,18.42,0
2023-11-08,Tokyo,1,5.07,13.3,0
2023-11-09,Tokyo,1,9.89,11.81,0
2023-11-10,Tokyo,2,13.59,22.25,0
2023-11-11,Tokyo,2,6.35,46.08,0
2023-11-12,Tokyo,1,4.66,24.78,0
2023-11-13,Tokyo,1,0.17,32.42,0
2023-11-14,Tokyo,1,0.13,35.19,0
2023-11-15,Tokyo,1,9.2,8.05,0
2023-11-16,Tokyo,1,15.64,3.86,0
2023-11-17,Tokyo,1,7.83,19.22,0
2023-11-18,Tokyo,0,2.56,8.53,0
2023-11-19,Tokyo,0,1.92,35.5,0
2023-11-20,Tokyo,0,7.13,1.32,0
2023-11-21,Tokyo,0,0.56,13.73,0
2023-11-22,Tokyo,0,2.7,4.95,0
2023-11-23,Tokyo,0,10.86,16.83,0
2023-11-24,Tokyo,0,9.59,11.34,0
2023-11-25,Tokyo,0,11.4,7.07,0
2023-11-26,Tokyo,0,2.97,1.69,0
2023-11-27,Tokyo,0,5.78,42.37,0
2023-11-28,Tokyo,0,0.87,9.17,0
2023-11-29,Tokyo,0,1.14,1.9,0
2023-11-30,Tokyo,0,1.68,12.95,0
2023-12-01,Tokyo,1,14.35,68.13,0
2023-12-02,Tokyo,0,3.72,1.47,0
2023-12-03,Tokyo,0,2.79,1.74,0
2023-12-04,Tokyo,0,2.08,8.38,0
2023-12-05,Tokyo,1,0.7,12.62,0
2023-12-06,Tokyo,1,2.17,12.53,0
2023-12-07,Tokyo,0,6.66,3.41,0
2023-12-08,Tokyo,1,16.23,16.47,0
2023-12-09,Tokyo,0,3.16,14.61,0
2023-12-10,Tokyo,0,5.35,4.39,0
2023-12-11,Tokyo,0,2.23,8.71,0
2023-12-12,Tokyo,1,8.93,29.66,0
2023-12-13,Tokyo,0,0.5,0.1,0
2023-12-14,Tokyo,0,1.94,5.39,0
2023-12-15,Tokyo,0,2.5,15.96,0
2023-12-16,Tokyo,0,9.17,4.52,0
2023-12-17,Tokyo,0,13.46,14.68,0
2023-12-18,Tokyo,0,7.58,15.69,0
2023-12-19,Tokyo,0,0.79,5.9,0
2023-12-20,Tokyo,0,4.21,1.94,0
2023-12-21,Tokyo,0,1.88,4.14,0
2023-12-22,Tokyo,0,1.59,16.52,0
2023-12-23,Tokyo,1,7.03,11.12,0
2023-12-24,Tokyo,0,2.59,2.24,0
2023-12-25,Tokyo,0,0.25,0.23,0
2023-12-26,Tokyo,0,15.06,0.9,0
2023-12-27,Tokyo,0,2.75,6.97,0
2023-12-28,Tokyo,0,1.57,9.21,0
2023-12-29,Tokyo,0,5.81,25.65,0
2023-12-30,Tokyo,0,3.53,6.29,0
2023-12-31,Tokyo,0,6.64,42.68,0
2024-01-01,Tokyo,0,11.4,3.08,0
2024-01-02,Tokyo,0,3.8,11.21,0
2024-01-03,Tokyo,0,3.58,12.18,0
2024-01-04,Tokyo,0,0.76,9.67,0
2024-01-05,Tokyo,0,13.6,5.38,0
2024-01-06,Tokyo,0,0.96,16.79,0
2024-01-07,Tokyo,0,7.09,9.72,0
2024-01-08,Tokyo,0,12.45,23.28,0
2024-01-09,Tokyo,0,7.07,6.59,0
2024-01-10,Tokyo,0,6.67,3.88,0
2024-01-11,Tokyo,0,2.62,3.5,0
2024-01-12,Tokyo,0,4.46,16.32,0
2024-01-13,Tokyo,0,4.96,3.14,0
2024-01-14,Tokyo,0,1.11,14.5,0
2024-01-15,Tokyo,0,5.67,7.99,0
2024-01-16,Tokyo,0,5.97,1.81,0
2024-01-17,Tokyo,0,8.89,22.13,0
2024-01-18,Tokyo,0,1.79,13.4,0
2024-01-19,Tokyo,0,1.8,3.5,0
2024-01-20,Tokyo,0,10.57,0.63,0
2024-01-21,Tokyo,0,0.59,14.39,0
2024-01-22,Tokyo,0,10.57,19.07,0
2024-01-23,Tokyo,0,2.17,4.14,0
2024-01-24,Tokyo,0,1.57,24.97,0
2024-01-25,Tokyo,0,0.05,0.35,0
2024-01-26,Tokyo,0,10.34,12.13,0
2024-01-27,Tokyo,0,8.23,0.81,0
2024-01-28,Tokyo,0,4.1,7.15,0
2024-01-29,Tokyo,0,3.19,13.81,0
2024-01-30,Tokyo,0,5.64,13.01,0
2024-01-31,Tokyo,0,3.39,18.59,0
2024-02-01,Tokyo,0,5.88,10.29,0
2024-02-02,Tokyo,0,2.33,59.46,0
2024-02-03,Tokyo,0,12.15,2.89,0
2024-02-04,Tokyo,0,0.49,13.95,0
2024-02-05,Tokyo,0,16.0,21.81,0
2024-02-06,Tokyo,0,0.25,20.6,0
2024-02-07,Tokyo,0,0.02,4.05,0
2024-02-08,Tokyo,1,5.55,1.07,0
2024-02-09,Tokyo,0,8.45,8.97,0
2024-02-10,Tokyo,1,3.35,19.25,0
2024-02-11,Tokyo,0,2.53,20.95,0
2024-02-12,Tokyo,0,1.87,7.28,0
2024-02-13,Tokyo,0,4.13,23.96,0
2024-02-14,Tokyo,0,5.38,8.62,0
2024-02-15,Tokyo,0,0.32,10.85,0
2024-02-16,Tokyo,0,8.13,11.83,0
2024-02-17,Tokyo,0,8.68,3.74,0
2024-02-18,Tokyo,0,0.47,25.98,0
2024-02-19,Tokyo,0,8.34,37.47,0
2024-02-20,Tokyo,0,6.8,5.43,0
2024-02-21,Tokyo,1,1.18,6.85,0
2024-02-22,Tokyo,1,4.93,10.22,0
2024-02-23,Tokyo,0,0.88,30.83,0
2024-02-24,Tokyo,0,2.43,6.64,0
2024-02-25,Tokyo,1,1.97,10.91,0
2024-02-26,Tokyo,0,0.44,6.08,0
2024-02-27,Tokyo,1,9.53,25.42,0
2024-02-28,Tokyo,0,2.24,3.74,0
2024-02-29,Tokyo,0,5.43,6.96,0
2024-03-01,Tokyo,0,0.36,3.06,0
2024-03-02,Tokyo,0,2.54,7.9,0
2024-03-03,Tokyo,0,0.97,1.84,0
2024-03-04,Tokyo,1,8.71,0.62,0
2024-03-05,Tokyo,1,21.24,12.07,0
2024-03-06,Tokyo,0,5.69,1.81,0
2024-03-07,Tokyo,1,9.2,20.09,0
2024-03-08,Tokyo,1,3.71,6.06,0
2024-03-09,Tokyo,0,4.35,13.43,0
2024-03-10,Tokyo,0,10.5,4.23,0
2024-03-11,Tokyo,0,3.13,6.59,0
2024-03-12,Tokyo,0,0.79,0.55,0
2024-03-13,Tokyo,1,5.19,58.22,0
2024-03-14,Tokyo,1,0.68,6.88,0
2024-03-15,Tokyo,1,1.91,3.75,0
2024-03-16,Tokyo,1,7.75,1.45,0
2024-03-17,Tokyo,0,0.41,2.86,0
2024-03-18,Tokyo,0,2.47,17.05,0
2024-03-19,Tokyo,1,21.1,20.25,0
2024-03-20,Tokyo,1,2.77,18.64,0
2024-03-21,Tokyo,1,8.02,8.9,0
2024-03-22,Tokyo,1,1.77,5.7,0
2024-03-23,Tokyo,1,6.46,7.86,0
2024-03-24,Tokyo,1,1.96,7.29,0
2024-03-25,Tokyo,1,0.6,18.2,0
2024-03-26,Tokyo,1,10.3,28.33,0
2024-03-27,Tokyo,1,24.75,29.38,0
2024-03-28,Tokyo,1,10.75,2.04,0
2024-03-29,Tokyo,0,7.4,49.24,0
2024-03-30,Tokyo,0,4.02,2.95,0
2024-03-31,Tokyo,0,2.55,27.3,0
2024-04-01,Tokyo,0,7.54,5.2,0
2024-04-02,Tokyo,0,9.43,35.74,0
2024-04-03,Tokyo,1,20.61,15.07,0
2024-04-04,Tokyo,1,2.78,30.77,0
2024-04-05,Tokyo,1,0.28,17.68,0
2024-04-06,Tokyo,1,4.37,0.59,0
2024-04-07,Tokyo,1,0.5,22.32,0
2024-04-08,Tokyo,1,6.39,14.53,0
2024-04-09,Tokyo,1,1.68,15.1,0
2024-04-10,Tokyo,1,8.79,0.47,0
2024-04-11,Tokyo,1,5.94,2.15,0
2024-04-12,Tokyo,1,16.07,32.55,0
2024-04-13,Tokyo,1,3.72,20.97,0
2024-04-14,Tokyo,1,4.32,1.2,0
2024-04-15,Tokyo,1,4.8,19.18,0
2024-04-16,Tokyo,1,2.03,0.86,0
2024-04-17,Tokyo,1,3.46,9.43,0
2024-04-18,Tokyo,1,0.77,26.49,0
2024-04-19,Tokyo,1,7.96,25.42,0
2024-04-20,Tokyo,0,2.8,47.7,0
2024-04-21,Tokyo,0,4.92,29.21,0
2024-04-22,Tokyo,0,0.17,5.32,0
2024-04-23,Tokyo,0,1.14,0.41,0
2024-04-24,Tokyo,0,1.43,9.36,0
2024-04-25,Tokyo,1,1.49,27.18,0
2024-04-26,Tokyo,1,13.67,14.92,0
2024-04-27,Tokyo,1,6.62,7.05,0
2024-04-28,Tokyo,2,14.38,2.72,0
2024-04-29,Tokyo,2,14.01,19.31,0
2024-04-30,Tokyo,2,6.05,17.81,0
2024-05-01,Tokyo,2,1.06,42.16,0
2024-05-02,Tokyo,2,3.98,47.72,0
2024-05-03,Tokyo,2,9.78,26.44,0
2024-05-04,Tokyo,2,31.43,6.09,1
2024-05-05,Tokyo,2,32.69,45.72,0
2024-05-06,Tokyo,1,6.42,61.81,0
2024-05-07,Tokyo,2,33.4,27.81,1
2024-05-08,Tokyo,1,16.69,12.03,0
2024-05-09,Tokyo,1,2.37,5.97,0
2024-05-10,Tokyo,0,32.3,1.43,0
2024-05-11,Tokyo,0,2.43,2.88,0
2024-05-12,Tokyo,0,4.95,10.63,0
2024-05-13,Tokyo,1,21.5,20.06,0
2024-05-14,Tokyo,1,9.55,1.14,0
2024-05-15,Tokyo,1,4.81,6.88,0
2024-05-16,Tokyo,1,17.82,4.74,0
2024-05-17,Tokyo,0,25.55,12.54,0
2024-05-18,Tokyo,0,1.83,30.4,0
2024-05-19,Tokyo,1,11.07,33.2,0
2024-05-20,Tokyo,1,7.5,9.22,0
2024-05-21,Tokyo,0,8.1,3.54,0
2024-05-22,Tokyo,0,11.81,20.51,0
2024-05-23,Tokyo,1,35.6,5.68,0
2024-05-24,Tokyo,1,1.92,10.35,0
2024-05-25,Tokyo,2,30.44,7.88,0
2024-05-26,Tokyo,2,3.02,23.41,0
2024-05-27,Tokyo,2,18.3,8.75,0
2024-05-28,Tokyo,1,0.03,1.49,0
2024-05-29,Tokyo,1,26.0,10.04,0
2024-05-30,Tokyo,1,2.82,2.07,0
2024-05-31,Tokyo,1,4.58,7.96,0
2024-06-01,Tokyo,2,22.05,35.3,0
2024-06-02,Tokyo,1,4.82,3.96,0
2024-06-03,Tokyo,1,0.53,79.56,0
2024-06-04,Tokyo,1,2.73,6.99,0
