event_id,shipment_id,event_type,cause,severity,timestamp,duration_hours
6730,7139,port_congestion,equipment_failure,medium,2024-08-15 15:56:32,18.64
6731,7139,port_congestion,inspection_backlog,medium,2024-08-15 17:55:56,24.61
6732,7139,port_congestion,inspection_backlog,medium,2024-08-15 19:53:53,27.86
6733,7141,transport_delay,road_closure,medium,2025-11-02 11:53:54,17.84
6734,7143,port_congestion,labor_strike,medium,2023-03-13 05:53:32,33.14
6735,7143,port_congestion,inspection_backlog,medium,2023-03-14 03:59:03,16.87
6736,7144,weather_disruption,flooding,high,2024-06-05 10:38:48,17.75
6737,7144,transport_delay,fuel_shortage,high,2024-06-05 16:39:11,41.28
6738,7144,port_congestion,labor_strike,high,2024-06-06 12:16:54,31.02
6739,7146,port_congestion,labor_strike,high,2023-08-28 09:56:28,19.62
6740,7146,port_congestion,high_demand,high,2023-08-29 03:13:11,47.28
6741,7146,port_congestion,equipment_failure,high,2023-08-31 08:21:56,39.95
6742,7150,transport_delay,road_closure,high,2024-10-07 01:36:56,46.19
6743,7150,transport_delay,vehicle_breakdown,high,2024-10-11 09:22:21,57.53
6744,7153,weather_disruption,blizzard,medium,2023-05-10 01:58:19,34.17
6745,7153,port_congestion,high_demand,medium,2023-05-10 22:22:05,12.28
6746,7154,weather_disruption,severe_storm,medium,2025-10-24 11:31:56,7.71
6747,7154,supplier_failure,bankruptcy,medium,2025-10-24 18:51:10,16.1
6748,7156,supplier_failure,quality_issue,high,2023-04-13 03:52:06,16.43
6749,7156,transport_delay,road_closure,high,2023-04-14 02:33:11,46.53
6750,7156,supplier_failure,bankruptcy,high,2023-04-14 07:18:31,13.97
6751,7156,supplier_failure,capacity_shortage,high,2023-04-15 23:21:54,54.97
6752,7160,supplier_failure,quality_issue,medium,2024-05-20 01:15:59,21.44
6753,7163,weather_disruption,fog,high,2024-06-21 15:10:59,71.77
6754,7163,weather_disruption,hurricane,high,2024-06-28 21:30:37,77.17
6755,7163,weather_disruption,fog,high,2024-06-30 08:14:52,68.92
6756,7163,transport_delay,fuel_shortage,high,2024-06-30 18:24:08,67.06
6757,7163,transport_delay,road_closure,high,2024-06-30 22:12:10,41.19
6758,7165,supplier_failure,bankruptcy,low,2024-02-12 03:53:53,9.72
6759,7166,transport_delay,vehicle_breakdown,medium,2023-12-25 03:42:31,3.85
6760,7166,transport_delay,fuel_shortage,medium,2023-12-25 21:50:15,13.57
6761,7167,port_congestion,inspection_backlog,low,2024-02-28 12:44:24,2.07
6762,7168,transport_delay,vehicle_breakdown,medium,2025-05-12 00:33:59,13.17
6763,7171,port_congestion,labor_strike,medium,2023-12-19 03:27:06,9.58
6764,7172,transport_delay,road_closure,medium,2024-08-13 22:16:26,7.58
6765,7174,weather_disruption,blizzard,high,2025-04-07 13:01:22,26.11
6766,7175,transport_delay,border_delay,medium,2023-11-03 19:42:22,6.36
6767,7177,transport_delay,vehicle_breakdown,medium,2024-08-11 21:13:47,7.35
6768,7178,transport_delay,fuel_shortage,low,2025-07-20 01:51:30,12.89
6769,7179,port_congestion,equipment_failure,medium,2023-09-29 13:24:27,11.86
6770,7180,supplier_failure,production_halt,low,2025-10-21 04:36:17,7.19
6771,7182,port_congestion,inspection_backlog,medium,2025-06-05 04:33:53,27.36
6772,7183,port_congestion,labor_strike,low,2023-01-26 22:01:43,3.38
6773,7188,port_congestion,labor_strike,medium,2024-01-04 00:45:37,12.49
6774,7188,port_congestion,high_demand,medium,2024-01-04 10:29:36,12.59
6775,7188,port_congestion,equipment_failure,medium,2024-01-05 06:50:20,32.86
6776,7189,port_congestion,high_demand,medium,2024-06-09 02:50:11,10.92
6777,7191,supplier_failure,quality_issue,medium,2024-04-21 11:32:02,24.78
6778,7192,supplier_failure,capacity_shortage,medium,2024-09-04 11:25:17,4.36
6779,7193,supplier_failure,production_halt,medium,2024-04-13 21:15:56,5.13
6780,7197,transport_delay,vehicle_breakdown,medium,2024-11-19 07:24:06,11.84
6781,7197,port_congestion,inspection_backlog,medium,2024-11-19 16:43:30,21.2
6782,7199,weather_disruption,fog,medium,2023-07-26 01:45:08,19.26
6783,7199,supplier_failure,capacity_shortage,medium,2023-07-26 06:52:17,6.55
6784,7199,supplier_failure,quality_issue,medium,2023-07-26 10:09:25,10.13
6785,7200,transport_delay,road_closure,medium,2024-07-04 02:08:54,8.39
6786,7200,supplier_failure,quality_issue,medium,2024-07-04 07:37:46,8.81
6787,7200,port_congestion,labor_strike,medium,2024-07-04 13:06:37,25.16
6788,7207,supplier_failure,capacity_shortage,high,2025-08-12 00:24:38,9.12
6789,7207,weather_disruption,fog,high,2025-08-13 11:19:12,16.72
6790,7211,weather_disruption,hurricane,high,2023-01-30 23:37:54,15.62
6791,7211,weather_disruption,flooding,high,2023-02-02 01:12:47,38.9
6792,7211,transport_delay,border_delay,high,2023-02-02 11:49:33,13.71
6793,7212,port_congestion,equipment_failure,low,2025-10-10 04:24:52,30.01
6794,7212,port_congestion,inspection_backlog,low,2025-10-10 13:49:35,6.03
6795,7212,weather_disruption,fog,low,2025-10-10 17:24:52,2.79
6796,7216,port_congestion,labor_strike,medium,2024-08-11 17:07:41,7.65
6797,7219,port_congestion,labor_strike,medium,2024-11-09 12:56:56,24.4
6798,7220,transport_delay,road_closure,medium,2024-06-06 07:08:20,5.85
6799,7221,transport_delay,fuel_shortage,medium,2025-04-10 03:33:06,7.78
6800,7222,port_congestion,equipment_failure,low,2024-02-03 13:49:15,3.08
6801,7222,port_congestion,inspection_backlog,low,2024-02-03 18:19:04,2.74
6802,7222,transport_delay,border_delay,low,2024-02-03 19:28:56,11.07
6803,7223,port_congestion,equipment_failure,medium,2024-10-16 07:02:31,4.94
6804,7226,supplier_failure,production_halt,medium,2023-08-23 15:21:39,5.85
6805,7226,port_congestion,labor_strike,medium,2023-08-24 10:42:47,14.32
6806,7228,transport_delay,vehicle_breakdown,high,2023-05-09 17:10:15,63.16
6807,7230,transport_delay,fuel_shortage,low,2025-11-07 02:58:52,10.67
6808,7231,transport_delay,vehicle_breakdown,high,2025-06-05 16:30:41,23.2
6809,7233,transport_delay,border_delay,medium,2025-07-09 02:19:49,8.22
6810,7238,transport_delay,road_closure,medium,2024-09-13 13:22:38,42.45
6811,7239,weather_disruption,blizzard,medium,2024-12-13 13:43:21,6.71
6812,7239,transport_delay,fuel_shortage,medium,2024-12-13 21:16:12,14.87
6813,7241,transport_delay,fuel_shortage,medium,2024-11-05 14:46:31,26.83
6814,7245,supplier_failure,quality_issue,medium,2025-09-11 13:25:31,6.48
6815,7247,port_congestion,labor_strike,high,2024-03-20 03:40:38,51.23
6816,7247,port_congestion,labor_strike,high,2024-03-22 05:56:39,107.37
6817,7249,supplier_failure,quality_issue,low,2023-04-07 10:47:43,2.15
6818,7250,weather_disruption,hurricane,high,2023-07-03 06:39:57,27.3
6819,7250,port_congestion,equipment_failure,high,2023-07-03 10:17:09,18.92
6820,7250,weather_disruption,fog,high,2023-07-04 13:57:53,25.0
6821,7250,weather_disruption,severe_storm,high,2023-07-06 02:55:46,36.91
6822,7250,port_congestion,inspection_backlog,high,2023-07-06 04:45:49,63.44
6823,7251,transport_delay,fuel_shortage,high,2023-10-01 06:01:57,28.33
6824,7251,transport_delay,border_delay,high,2023-10-04 19:17:10,76.66
6825,7251,transport_delay,vehicle_breakdown,high,2023-10-05 14:15:20,24.84
6826,7251,port_congestion,equipment_failure,high,2023-10-05 21:49:38,93.28
6827,7252,weather_disruption,blizzard,medium,2024-03-08 19:41:38,13.88
6828,7253,transport_delay,vehicle_breakdown,medium,2025-04-29 05:20:13,11.48
6829,7253,transport_delay,fuel_shortage,medium,2025-04-29 10:17:17,9.32
6830,7253,transport_delay,road_closure,medium,2025-04-29 13:58:25,6.74
6831,7255,transport_delay,vehicle_breakdown,medium,2025-11-11 03:42:57,10.77
6832,7256,transport_delay,border_delay,medium,2024-10-01 10:13:42,25.81
6833,7256,supplier_failure,quality_issue,medium,2024-10-02 12:10:33,17.55
6834,7260,transport_delay,road_closure,high,2023-05-25 06:37:42,23.87
6835,7260,weather_disruption,flooding,high,2023-05-27 19:12:20,53.78
6836,7260,weather_disruption,fog,high,2023-05-28 02:37:13,26.88
6837,7261,port_congestion,labor_strike,medium,2023-02-18 16:03:47,29.51
6838,7261,weather_disruption,flooding,medium,2023-02-19 02:52:11,10.26
6839,7262,transport_delay,border_delay,low,2023-08-02 03:42:13,14.57
6840,7262,weather_disruption,flooding,low,2023-08-02 08:57:57,2.96
6841,7264,transport_delay,road_closure,low,2025-09-30 08:42:45,6.6
6842,7266,supplier_failure,capacity_shortage,medium,2025-04-25 14:27:32,9.03
6843,7266,weather_disruption,hurricane,medium,2025-04-26 12:12:59,16.49
6844,7266,port_congestion,equipment_failure,medium,2025-04-26 17:06:31,15.19
6845,7267,supplier_failure,production_halt,high,2025-06-01 23:05:47,54.2
6846,7267,supplier_failure,production_halt,high,2025-06-06 08:32:49,29.29
6847,7267,transport_delay,road_closure,high,2025-06-07 06:40:33,48.7
6848,7267,transport_delay,border_delay,high,2025-06-07 08:33:56,13.09
6849,7270,port_congestion,labor_strike,high,2025-08-21 07:42:26,27.42
6850,7271,supplier_failure,capacity_shortage,low,2025-05-23 13:16:57,2.46
6851,7274,port_congestion,labor_strike,low,2023-03-25 00:33:58,10.71
6852,7274,supplier_failure,bankruptcy,low,2023-03-25 09:43:45,11.88
6853,7274,port_congestion,inspection_backlog,low,2023-03-25 10:33:49,5.89
6854,7276,transport_delay,vehicle_breakdown,high,2025-12-01 07:24:35,18.22
6855,7276,supplier_failure,bankruptcy,high,2025-12-01 16:59:22,19.46
6856,7276,port_congestion,inspection_backlog,high,2025-12-03 12:17:07,19.89
6857,7276,supplier_failure,bankruptcy,high,2025-12-06 05:42:18,62.54
6858,7276,port_congestion,equipment_failure,high,2025-12-08 19:37:50,29.85
6859,7278,port_congestion,inspection_backlog,medium,2024-07-18 09:43:29,27.11
6860,7278,transport_delay,border_delay,medium,2024-07-18 12:17:47,13.14
6861,7278,port_congestion,equipment_failure,medium,2024-07-18 12:37:42,9.81
6862,7279,supplier_failure,quality_issue,medium,2023-05-20 12:53:18,45.32
6863,7280,port_congestion,high_demand,low,2025-10-08 02:02:20,6.76
6864,7280,port_congestion,equipment_failure,low,2025-10-08 05:52:01,2.1
6865,7283,supplier_failure,bankruptcy,medium,2025-04-25 04:06:20,15.02
6866,7283,transport_delay,vehicle_breakdown,medium,2025-04-25 20:43:49,8.53
6867,7284,weather_disruption,hurricane,low,2024-05-30 09:59:09,5.72
6868,7285,port_congestion,labor_strike,medium,2024-03-27 22:20:49,34.35
6869,7288,port_congestion,inspection_backlog,medium,2024-05-24 04:50:37,22.11
6870,7288,supplier_failure,bankruptcy,medium,2024-05-24 20:59:52,24.58
6871,7292,transport_delay,border_delay,medium,2024-08-05 14:31:12,9.75
6872,7294,port_congestion,high_demand,medium,2023-08-21 08:05:42,34.64
6873,7294,port_congestion,inspection_backlog,medium,2023-08-21 18:45:27,8.56
6874,7297,transport_delay,border_delay,high,2023-09-19 19:59:29,18.87
6875,7297,transport_delay,road_closure,high,2023-09-20 13:53:46,20.38
6876,7298,transport_delay,road_closure,high,2025-02-05 13:34:23,22.6
6877,7298,transport_delay,vehicle_breakdown,high,2025-02-06 05:06:39,41.66
6878,7301,port_congestion,labor_strike,medium,2024-10-06 00:17:19,17.49
6879,7306,port_congestion,high_demand,high,2024-12-14 05:07:29,14.57
6880,7306,transport_delay,road_closure,high,2024-12-15 22:32:22,63.96
6881,7306,weather_disruption,fog,high,2024-12-16 12:58:55,31.32
6882,7307,weather_disruption,hurricane,high,2025-07-07 07:22:54,36.2
6883,7309,supplier_failure,quality_issue,low,2025-08-01 12:50:02,3.21
6884,7314,port_congestion,high_demand,low,2024-03-09 06:53:22,4.77
6885,7317,transport_delay,fuel_shortage,medium,2025-08-05 11:53:19,17.19
6886,7318,transport_delay,fuel_shortage,medium,2024-06-27 06:37:03,8.62
6887,7326,supplier_failure,quality_issue,medium,2024-04-04 19:13:26,13.86
6888,7327,port_congestion,inspection_backlog,medium,2024-10-02 12:57:35,4.14
6889,7327,port_congestion,labor_strike,medium,2024-10-03 06:24:40,26.13
6890,7328,weather_disruption,flooding,medium,2023-11-20 06:29:10,4.7
6891,7331,transport_delay,road_closure,high,2025-01-23 13:22:43,34.81
6892,7331,port_congestion,labor_strike,high,2025-01-23 22:53:21,32.52
6893,7331,transport_delay,border_delay,high,2025-01-25 12:52:51,77.82
6894,7333,port_congestion,high_demand,medium,2024-03-25 01:17:06,4.15
6895,7333,supplier_failure,bankruptcy,medium,2024-03-26 00:53:45,6.83
6896,7333,port_congestion,labor_strike,medium,2024-03-26 14:13:29,3.61
6897,7335,transport_delay,road_closure,medium,2023-03-20 01:40:02,15.26
6898,7335,port_congestion,labor_strike,medium,2023-03-21 03:06:04,18.66
6899,7336,transport_delay,border_delay,low,2024-07-26 08:43:04,11.72
6900,7340,transport_delay,border_delay,medium,2025-05-29 21:05:50,35.09
6901,7340,transport_delay,border_delay,medium,2025-05-30 19:06:27,23.1
6902,7340,port_congestion,labor_strike,medium,2025-05-30 19:31:53,8.34
6903,7343,port_congestion,equipment_failure,high,2023-06-12 22:36:51,41.73
6904,7343,transport_delay,fuel_shortage,high,2023-06-14 01:48:51,13.94
6905,7343,transport_delay,vehicle_breakdown,high,2023-06-15 08:39:48,9.23
6906,7348,transport_delay,fuel_shortage,low,2025-05-26 03:36:08,7.83
6907,7350,weather_disruption,flooding,medium,2025-05-02 02:25:54,14.36
6908,7350,transport_delay,road_closure,medium,2025-05-02 19:48:30,13.71
6909,7350,supplier_failure,capacity_shortage,medium,2025-05-03 06:45:12,13.05
6910,7351,port_congestion,labor_strike,medium,2025-03-24 14:05:08,24.45
6911,7354,supplier_failure,quality_issue,medium,2024-02-17 00:24:07,29.13
6912,7355,transport_delay,vehicle_breakdown,high,2024-02-19 23:52:27,17.36
6913,7357,port_congestion,inspection_backlog,high,2025-07-27 07:09:51,18.54
6914,7360,port_congestion,equipment_failure,medium,2025-07-11 03:12:42,35.4
6915,7361,transport_delay,fuel_shortage,low,2025-09-07 05:34:33,2.88
6916,7362,weather_disruption,fog,low,2024-07-03 03:04:38,1.96
6917,7362,port_congestion,equipment_failure,low,2024-07-03 05:29:13,4.46
6918,7362,supplier_failure,quality_issue,low,2024-07-03 15:46:49,2.49
6919,7364,transport_delay,border_delay,medium,2025-09-26 20:55:23,6.52
6920,7365,port_congestion,equipment_failure,high,2024-04-22 02:17:43,41.26
6921,7366,transport_delay,vehicle_breakdown,medium,2023-05-15 13:08:53,9.58
6922,7367,supplier_failure,quality_issue,medium,2024-04-06 00:09:22,12.4
6923,7367,port_congestion,labor_strike,medium,2024-04-06 06:11:58,6.51
6924,7372,supplier_failure,capacity_shortage,high,2025-11-01 07:04:15,21.27
6925,7372,supplier_failure,bankruptcy,high,2025-11-05 22:42:51,41.42
6926,7375,weather_disruption,blizzard,medium,2024-08-25 16:01:10,10.06
6927,7376,transport_delay,road_closure,high,2024-08-06 19:33:15,111.45
6928,7376,weather_disruption,hurricane,high,2024-08-07 00:43:34,16.84
6929,7376,transport_delay,vehicle_breakdown,high,2024-08-08 04:49:41,17.84
6930,7376,transport_delay,road_closure,high,2024-08-09 23:18:25,44.32
6931,7377,transport_delay,road_closure,high,2024-09-20 10:32:49,29.59
6932,7378,transport_delay,road_closure,high,2024-06-13 20:01:25,44.33
6933,7382,port_congestion,labor_strike,high,2025-03-03 12:05:52,28.27
6934,7382,transport_delay,fuel_shortage,high,2025-03-04 01:06:00,29.51
6935,7382,transport_delay,border_delay,high,2025-03-04 04:33:21,26.01
6936,7382,port_congestion,labor_strike,high,2025-03-04 12:17:25,57.8
6937,7384,supplier_failure,quality_issue,medium,2023-03-25 21:17:51,5.16
6938,7385,weather_disruption,hurricane,medium,2023-08-10 21:13:17,4.61
6939,7385,supplier_failure,quality_issue,medium,2023-08-11 05:18:32,9.62
6940,7388,transport_delay,border_delay,medium,2023-02-10 07:28:33,7.66
6941,7388,transport_delay,border_delay,medium,2023-02-10 11:47:15,6.35
6942,7395,port_congestion,labor_strike,high,2024-04-06 21:34:10,39.47
6943,7396,transport_delay,road_closure,high,2024-02-12 16:57:31,38.69
6944,7396,weather_disruption,flooding,high,2024-02-17 16:29:15,15.18
6945,7396,transport_delay,border_delay,high,2024-02-19 07:50:05,23.84
6946,7397,transport_delay,road_closure,low,2024-03-16 03:30:30,8.41
6947,7400,supplier_failure,capacity_shortage,medium,2025-10-26 23:40:01,15.1
6948,7402,port_congestion,inspection_backlog,high,2025-05-30 13:02:57,58.89
6949,7404,transport_delay,road_closure,low,2023-06-15 07:14:13,4.38
6950,7404,transport_delay,road_closure,low,2023-06-15 12:08:18,4.35
6951,7405,transport_delay,fuel_shortage,medium,2024-05-27 05:07:39,7.35
6952,7406,transport_delay,vehicle_breakdown,medium,2023-07-13 13:13:36,13.58
6953,7406,transport_delay,vehicle_breakdown,medium,2023-07-15 03:08:21,8.04
6954,7406,port_congestion,inspection_backlog,medium,2023-07-15 08:20:46,40.54
6955,7407,supplier_failure,quality_issue,high,2025-03-25 07:05:47,25.55
6956,7407,transport_delay,border_delay,high,2025-03-25 07:36:59,28.73
6957,7407,port_congestion,labor_strike,high,2025-03-25 23:27:43,18.07
6958,7407,weather_disruption,severe_storm,high,2025-03-27 08:43:48,49.55
6959,7407,transport_delay,vehicle_breakdown,high,2025-03-27 18:08:57,22.95
6960,7408,transport_delay,road_closure,high,2025-03-10 03:15:10,61.28
6961,7408,weather_disruption,severe_storm,high,2025-03-10 12:14:05,63.28
6962,7408,transport_delay,vehicle_breakdown,high,2025-03-10 21:53:59,61.72
6963,7408,transport_delay,border_delay,high,2025-03-15 04:46:25,46.77
6964,7411,transport_delay,border_delay,high,2023-09-29 21:25:04,14.73
6965,7411,supplier_failure,capacity_shortage,high,2023-09-30 13:17:50,34.15
6966,7411,transport_delay,fuel_shortage,high,2023-09-30 23:02:19,120.97
6967,7411,weather_disruption,flooding,high,2023-10-01 23:41:18,54.27
6968,7411,port_congestion,equipment_failure,high,2023-10-02 02:01:54,43.12
6969,7411,port_congestion,equipment_failure,high,2023-10-05 23:41:35,48.03
6970,7412,weather_disruption,blizzard,medium,2024-02-04 01:28:18,9.9
6971,7412,weather_disruption,severe_storm,medium,2024-02-04 19:15:57,6.71
6972,7413,weather_disruption,fog,high,2024-07-30 07:08:32,20.01
6973,7413,supplier_failure,production_halt,high,2024-07-31 13:21:32,21.04
6974,7416,weather_disruption,severe_storm,high,2023-03-18 09:14:14,61.45
6975,7416,port_congestion,equipment_failure,high,2023-03-19 08:25:12,34.13
6976,7416,supplier_failure,production_halt,high,2023-03-19 14:26:24,61.57
6977,7418,transport_delay,border_delay,medium,2024-01-18 07:05:33,21.75
6978,7426,transport_delay,fuel_shortage,high,2023-05-18 17:18:06,54.09
6979,7429,transport_delay,vehicle_breakdown,medium,2023-01-08 15:55:06,11.97
6980,7430,transport_delay,fuel_shortage,low,2023-07-17 07:31:16,2.76
6981,7430,port_congestion,inspection_backlog,low,2023-07-17 08:31:56,5.22
6982,7430,transport_delay,road_closure,low,2023-07-17 11:42:15,4.73
6983,7434,port_congestion,inspection_backlog,low,2025-01-15 04:16:08,3.66
6984,7434,port_congestion,inspection_backlog,low,2025-01-15 09:34:17,6.56
6985,7434,weather_disruption,blizzard,low,2025-01-15 13:08:37,2.01
6986,7435,transport_delay,road_closure,medium,2023-01-26 01:06:04,13.34
6987,7435,transport_delay,border_delay,medium,2023-01-26 01:12:46,22.63
6988,7438,transport_delay,road_closure,high,2023-01-24 16:07:57,8.64
6989,7438,transport_delay,fuel_shortage,high,2023-01-25 04:52:10,19.26
6990,7440,port_congestion,inspection_backlog,high,2023-06-09 08:17:52,21.45
6991,7440,weather_disruption,flooding,high,2023-06-09 22:34:34,62.08
6992,7443,supplier_failure,quality_issue,medium,2025-06-30 03:52:09,15.71
6993,7444,transport_delay,vehicle_breakdown,medium,2023-08-07 13:43:42,13.47
6994,7445,transport_delay,road_closure,high,2025-11-23 10:10:55,11.98
6995,7445,port_congestion,high_demand,high,2025-11-24 12:16:25,22.87
6996,7445,port_congestion,labor_strike,high,2025-11-27 06:50:15,53.88
6997,7446,port_congestion,inspection_backlog,medium,2023-04-02 04:24:32,15.47
6998,7448,transport_delay,road_closure,medium,2023-12-15 12:03:01,6.93
6999,7450,transport_delay,road_closure,medium,2024-01-15 00:05:14,9.17
7000,7450,weather_disruption,hurricane,medium,2024-01-16 14:29:22,26.54
7001,7452,weather_disruption,blizzard,medium,2024-10-02 18:17:47,7.44
7002,7456,weather_disruption,flooding,medium,2023-10-03 22:13:42,3.75
7003,7458,transport_delay,fuel_shortage,high,2024-05-26 04:31:43,93.33
7004,7458,port_congestion,high_demand,high,2024-05-26 23:44:05,22.54
7005,7458,port_congestion,equipment_failure,high,2024-05-27 18:53:14,47.52
7006,7460,port_congestion,inspection_backlog,medium,2024-05-12 01:15:23,9.52
7007,7460,supplier_failure,capacity_shortage,medium,2024-05-13 00:06:54,8.83
7008,7460,port_congestion,equipment_failure,medium,2024-05-13 05:42:42,4.69
7009,7461,port_congestion,labor_strike,medium,2025-09-05 02:38:09,33.46
7010,7461,supplier_failure,production_halt,medium,2025-09-05 06:00:33,14.96
7011,7462,supplier_failure,capacity_shortage,high,2024-01-02 02:32:33,18.32
7012,7462,supplier_failure,capacity_shortage,high,2024-01-02 13:25:14,34.84
7013,7466,port_congestion,equipment_failure,medium,2024-01-08 14:56:47,6.8
7014,7468,port_congestion,equipment_failure,medium,2024-04-04 01:33:20,4.89
7015,7469,weather_disruption,hurricane,high,2023-07-02 16:30:07,15.43
7016,7470,weather_disruption,hurricane,medium,2023-10-13 09:39:02,19.89
7017,7470,transport_delay,fuel_shortage,medium,2023-10-13 10:37:16,9.86
7018,7470,weather_disruption,flooding,medium,2023-10-13 19:05:11,41.62
7019,7470,transport_delay,road_closure,medium,2023-10-13 22:03:41,24.28
7020,7470,weather_disruption,blizzard,medium,2023-10-14 04:54:32,11.84
7021,7470,weather_disruption,blizzard,medium,2023-10-14 19:01:47,8.45
7022,7471,port_congestion,labor_strike,high,2025-01-17 13:13:23,55.94
7023,7472,supplier_failure,quality_issue,medium,2024-05-11 07:31:26,11.01
7024,7473,port_congestion,inspection_backlog,low,2023-07-14 17:47:20,3.39
7025,7473,weather_disruption,severe_storm,low,2023-07-14 18:00:25,3.01
7026,7475,transport_delay,fuel_shortage,medium,2024-01-16 00:35:03,4.18
7027,7476,supplier_failure,quality_issue,high,2024-03-21 01:06:38,41.1
7028,7478,port_congestion,labor_strike,low,2024-02-05 21:42:01,5.62
7029,7480,transport_delay,vehicle_breakdown,medium,2024-08-25 09:22:36,12.99
7030,7481,supplier_failure,capacity_shortage,medium,2023-04-13 08:36:05,2.72
7031,7481,supplier_failure,production_halt,medium,2023-04-14 14:51:49,15.79
7032,7483,transport_delay,road_closure,low,2023-12-09 02:32:47,3.02
7033,7483,port_congestion,equipment_failure,low,2023-12-09 04:25:25,1.78
7034,7483,port_congestion,labor_strike,low,2023-12-09 04:43:41,4.46
7035,7489,port_congestion,labor_strike,medium,2025-03-20 08:10:52,7.25
7036,7489,transport_delay,road_closure,medium,2025-03-21 00:37:45,8.96
7037,7493,transport_delay,border_delay,medium,2024-09-25 21:39:56,12.61
7038,7494,port_congestion,inspection_backlog,low,2023-12-15 07:42:59,15.32
7039,7494,port_congestion,high_demand,low,2023-12-15 11:56:22,1.18
7040,7494,transport_delay,border_delay,low,2023-12-15 13:30:48,5.2
7041,7496,transport_delay,road_closure,medium,2023-04-03 02:50:24,16.47
7042,7496,port_congestion,equipment_failure,medium,2023-04-04 01:07:04,19.77
7043,7496,port_congestion,equipment_failure,medium,2023-04-04 07:40:52,16.41
7044,7496,transport_delay,vehicle_breakdown,medium,2023-04-04 14:26:16,10.27
7045,7498,port_congestion,labor_strike,high,2025-05-27 16:18:09,71.06
7046,7499,port_congestion,inspection_backlog,medium,2024-05-03 10:56:54,30.74
7047,7500,transport_delay,vehicle_breakdown,high,2025-03-09 15:53:29,54.97
7048,7501,weather_disruption,flooding,medium,2025-02-07 07:55:49,67.1
7049,7502,supplier_failure,production_halt,high,2023-03-21 06:25:40,30.95
7050,7507,transport_delay,vehicle_breakdown,medium,2024-12-31 21:50:49,22.26
7051,7508,port_congestion,equipment_failure,medium,2025-05-30 09:20:14,5.55
7052,7512,weather_disruption,severe_storm,high,2023-09-02 08:51:45,17.61
7053,7512,weather_disruption,flooding,high,2023-09-03 11:35:44,19.5
7054,7513,port_congestion,high_demand,high,2025-04-28 21:52:23,37.15
7055,7513,port_congestion,labor_strike,high,2025-04-29 08:46:41,28.16
7056,7513,transport_delay,vehicle_breakdown,high,2025-04-30 14:47:05,10.99
7057,7514,port_congestion,labor_strike,medium,2025-01-06 23:18:26,23.35
7058,7516,weather_disruption,fog,medium,2025-02-05 05:35:20,12.85
7059,7519,transport_delay,vehicle_breakdown,high,2025-10-06 19:48:55,96.34
7060,7519,transport_delay,vehicle_breakdown,high,2025-10-10 06:36:44,6.13
7061,7521,transport_delay,border_delay,medium,2024-02-04 01:08:30,7.87
7062,7524,transport_delay,fuel_shortage,medium,2025-11-26 10:37:45,20.13
7063,7524,port_congestion,high_demand,medium,2025-11-27 03:38:16,2.11
7064,7524,supplier_failure,bankruptcy,medium,2025-11-27 04:32:49,8.25
7065,7525,weather_disruption,hurricane,high,2023-07-11 12:46:22,29.78
7066,7525,transport_delay,border_delay,high,2023-07-13 16:11:17,8.2
7067,7525,transport_delay,border_delay,high,2023-07-14 01:19:54,54.53
7068,7525,transport_delay,fuel_shortage,high,2023-07-14 13:13:02,29.42
7069,7525,transport_delay,road_closure,high,2023-07-15 05:28:42,43.19
7070,7527,transport_delay,fuel_shortage,medium,2024-06-20 00:46:44,52.02
7071,7528,transport_delay,fuel_shortage,high,2025-05-17 07:29:30,26.59
7072,7528,port_congestion,labor_strike,high,2025-05-17 08:05:10,35.18
7073,7528,weather_disruption,fog,high,2025-05-19 06:00:04,26.04
7074,7528,supplier_failure,quality_issue,high,2025-05-20 02:53:18,162.14
7075,7529,transport_delay,vehicle_breakdown,medium,2023-10-28 15:41:04,14.07
7076,7530,transport_delay,road_closure,high,2023-10-23 03:50:06,49.9
7077,7530,supplier_failure,quality_issue,high,2023-10-23 20:01:26,32.48
7078,7531,port_congestion,equipment_failure,medium,2023-05-09 19:05:52,11.59
7079,7532,weather_disruption,blizzard,medium,2023-07-03 14:08:02,9.77
7080,7532,weather_disruption,flooding,medium,2023-07-04 01:09:46,4.3
7081,7533,port_congestion,labor_strike,medium,2023-07-03 13:07:36,8.17
7082,7535,port_congestion,high_demand,medium,2025-01-12 10:54:15,33.3
7083,7536,port_congestion,inspection_backlog,medium,2025-11-15 10:38:13,9.61
7084,7536,weather_disruption,hurricane,medium,2025-11-16 00:08:24,49.78
7085,7537,transport_delay,road_closure,high,2025-11-01 20:40:33,28.66
7086,7538,port_congestion,labor_strike,medium,2023-06-26 21:23:35,9.52
7087,7538,supplier_failure,capacity_shortage,medium,2023-06-27 12:52:35,14.0
7088,7539,weather_disruption,hurricane,medium,2024-01-26 16:25:05,21.99
7089,7540,transport_delay,fuel_shortage,high,2024-07-13 07:01:12,9.59
7090,7540,port_congestion,inspection_backlog,high,2024-07-14 13:42:28,82.83
7091,7540,transport_delay,vehicle_breakdown,high,2024-07-16 05:30:46,119.24
7092,7540,transport_delay,fuel_shortage,high,2024-07-17 10:52:13,29.31
7093,7540,supplier_failure,capacity_shortage,high,2024-07-18 11:34:38,51.3
7094,7542,port_congestion,high_demand,high,2024-08-01 23:17:49,20.55
7095,7542,port_congestion,high_demand,high,2024-08-03 21:17:01,19.85
