shipment_id,weather_severity,traffic_level,supplier_risk,congestion_level,risk_score,delayed,delay_hours
7188,0,4,0.1206,0.4265,0.2628,1,57.35
7189,1,1,0.1904,0.6289,0.3443,1,26.1
7190,0,3,0.1476,0.4023,0.2349,0,3.03
7191,1,2,0.5395,0.8063,0.5234,1,51.4
7192,1,5,0.2771,0.1945,0.3818,1,66.73
7193,1,3,0.2562,0.4315,0.3747,1,25.99
7194,0,2,0.2853,0.2505,0.2082,0,1.1
7195,0,3,0.1382,0.5776,0.2759,0,2.23
7196,1,1,0.2878,0.4731,0.3346,0,3.09
7197,0,5,0.3611,0.6946,0.432,1,30.87
7198,1,2,0.3266,0.7517,0.4459,0,2.14
7199,2,2,0.4038,0.2928,0.4543,1,54.6
7200,0,4,0.1757,0.401,0.273,1,25.4
7201,1,1,0.1904,0.4782,0.3067,0,1.47
7202,0,2,0.1012,0.315,0.1691,0,2.41
7203,0,2,0.0911,0.4023,0.1879,0,1.25
7204,1,4,0.2853,0.199,0.3553,0,2.59
7205,0,1,0.1206,0.4863,0.1878,0,1.37
7206,0,2,0.0399,0.596,0.221,0,3.63
7207,1,5,0.2727,0.31,0.4093,1,85.23
7208,0,3,0.2757,0.0927,0.1959,0,3.34
7209,1,1,0.1757,0.1905,0.2303,0,1.79
7210,1,2,0.1904,0.5285,0.3492,0,2.4
7211,1,2,0.2878,0.267,0.3131,1,128.77
7212,1,1,0.2853,0.4164,0.3197,1,20.83
7213,1,2,0.1135,0.2605,0.2592,0,1.81
7214,0,2,0.1757,0.65,0.2752,0,2.3
7215,0,2,0.0168,0.4801,0.1851,0,1.49
7216,1,5,0.3463,0.4874,0.4757,1,52.91
7217,0,2,0.0911,0.2697,0.1548,0,2.79
7218,0,5,0.299,0.386,0.3362,0,3.39
7219,0,4,0.1094,0.5467,0.2895,1,50.53
7220,1,3,0.1166,0.3521,0.313,1,47.4
7221,0,1,0.1757,0.5181,0.2122,1,50.68
7222,1,1,0.299,0.5141,0.3482,1,22.42
7223,0,4,0.2372,0.3365,0.2753,1,58.25
7224,1,1,0.0911,0.6888,0.3295,0,2.02
7225,1,3,0.2281,0.2589,0.3232,0,1.94
7226,1,2,0.2757,0.3903,0.3403,1,52.02
7227,1,2,0.2082,0.5172,0.3518,0,2.96
7228,1,5,0.1135,0.5764,0.4282,1,90.76
7229,1,2,0.223,0.3972,0.3262,0,3.51
7230,1,1,0.5295,0.5999,0.4388,1,21.6
7231,0,5,0.1674,0.5188,0.3299,1,131.0
7232,1,3,0.2606,0.2247,0.3244,0,2.43
7233,1,4,0.2757,0.3962,0.4018,1,26.25
7234,0,3,0.2372,0.4267,0.2678,0,1.05
7235,1,4,0.2492,0.3984,0.3944,0,2.72
7236,0,5,0.299,0.2307,0.2974,0,2.71
7237,1,1,0.2301,0.4266,0.3057,0,1.58
7238,0,5,0.1502,0.5536,0.3335,1,43.36
7239,2,3,0.2757,0.3885,0.4698,1,52.84
7240,0,2,0.163,0.244,0.1699,0,2.42
7241,1,4,0.1094,0.7013,0.4281,1,27.93
7242,0,1,0.2372,0.7534,0.2895,0,1.68
7243,0,1,0.1476,0.6276,0.2312,0,1.83
7244,2,1,0.1094,0.497,0.3871,0,1.42
7245,2,1,0.299,0.2215,0.3751,1,59.19
7246,0,3,0.0911,0.3736,0.2107,0,3.64
7247,1,2,0.335,0.5932,0.4088,1,147.71
7248,1,3,0.0399,0.2389,0.2617,0,4.52
7249,1,1,0.2853,0.3854,0.3119,1,23.63
7250,1,2,0.5295,0.6626,0.4845,1,128.17
7251,0,5,0.0168,0.276,0.224,1,155.9
7252,1,5,0.223,0.3876,0.4138,1,44.45
7253,1,5,0.4038,0.4159,0.4751,1,52.76
7254,1,3,0.1382,0.5131,0.3597,0,2.56
7255,1,2,0.2757,0.5238,0.3737,1,31.31
7256,1,4,0.2771,0.2989,0.3779,1,61.75
7257,2,3,0.0437,0.7398,0.4881,0,2.45
7258,0,1,0.1577,0.6001,0.2273,0,2.56
7259,0,3,0.3611,0.5526,0.3365,0,3.08
7260,2,2,0.223,0.2947,0.4006,1,125.65
7261,2,2,0.1904,0.3294,0.3995,1,44.24
7262,1,4,0.5395,0.2318,0.4398,1,17.47
7263,0,4,0.1768,0.4816,0.2934,0,3.42
7264,0,2,0.1051,0.5872,0.2383,1,12.54
7265,0,3,0.1012,0.3383,0.2049,0,2.73
7266,1,1,0.1502,0.7241,0.3561,1,45.03
7267,2,2,0.4038,0.6018,0.5316,1,261.31
7268,0,2,0.2771,0.417,0.2474,0,1.51
7269,1,2,0.1674,0.738,0.3947,0,2.3
7270,2,4,0.2492,0.3271,0.4765,1,83.2
7271,0,1,0.5395,0.2163,0.2459,1,19.61
7272,2,3,0.2281,0.2425,0.4191,0,1.75
7273,1,2,0.2082,0.5613,0.3628,0,5.86
7274,0,1,0.2301,0.4754,0.2179,1,12.56
7275,1,2,0.2771,0.4478,0.3551,0,1.34
7276,1,4,0.2757,0.4673,0.4195,1,348.18
7277,0,2,0.0836,0.5042,0.2111,0,3.41
7278,1,1,0.1051,0.8003,0.3616,1,26.72
7279,1,4,0.299,0.6473,0.4715,1,44.84
7280,0,1,0.1179,0.3972,0.1647,1,16.2
7281,1,5,0.1502,0.2495,0.3574,0,2.86
7282,2,5,0.2853,0.5628,0.5763,0,2.95
7283,2,1,0.4038,0.1022,0.3767,1,50.74
7284,1,5,0.1674,0.638,0.4597,1,21.64
7285,1,2,0.1476,0.6912,0.3771,1,59.91
7286,1,5,0.1502,0.4617,0.4105,0,3.12
7287,0,4,0.2727,0.3614,0.2922,0,2.28
7288,0,1,0.1166,0.4891,0.1873,1,24.09
7289,1,3,0.0465,0.0899,0.2264,0,2.93
7290,0,5,0.2771,0.4236,0.339,0,2.04
7291,0,1,0.2372,0.4857,0.2226,0,1.45
7292,1,1,0.2281,0.2332,0.2567,1,54.18
7293,0,3,0.1502,0.3249,0.2163,0,3.86
7294,1,1,0.2853,0.5355,0.3495,1,36.2
7295,1,2,0.1577,0.251,0.2701,0,2.15
7296,0,5,0.2562,0.3235,0.3077,0,2.94
7297,1,3,0.1178,0.3334,0.3087,1,91.43
7298,0,4,0.2771,0.3341,0.2867,1,74.28
7299,1,1,0.1094,0.3173,0.2421,0,3.52
7300,1,2,0.2906,0.5994,0.397,0,1.5
7301,1,1,0.163,0.5004,0.304,1,25.0
7302,0,4,0.3463,0.5333,0.3572,0,2.62
7303,1,4,0.2757,0.3136,0.3811,0,1.83
7304,1,4,0.223,0.2172,0.3412,0,3.32
7305,0,2,0.3485,0.2448,0.2258,0,1.82
7306,0,5,0.0465,0.4933,0.2873,1,111.28
7307,1,4,0.2082,0.3791,0.3772,1,96.66
7308,1,3,0.3485,0.1738,0.338,0,1.45
7309,0,2,0.3485,0.4548,0.2782,1,14.53
7310,0,4,0.1757,0.7217,0.3531,0,1.91
7311,0,4,0.0168,0.343,0.2108,0,3.78
7312,1,4,0.1382,0.2245,0.3176,0,3.02
7313,1,4,0.1094,0.5616,0.3932,0,1.47
7314,1,2,0.3485,0.3583,0.3541,1,15.86
7315,1,3,0.1178,0.5403,0.3604,0,1.93
7316,2,5,0.1051,0.1651,0.4228,0,2.3
7317,1,3,0.3266,0.5754,0.4318,1,34.41
7318,1,2,0.2492,0.4393,0.3446,1,33.63
7319,0,4,0.0168,0.3671,0.2168,0,1.68
7320,0,4,0.3485,0.2011,0.2748,0,1.8
7321,0,5,0.5295,0.3205,0.389,0,2.98
7322,0,3,0.1211,0.638,0.2858,0,2.62
7323,1,2,0.0168,0.3147,0.2437,0,1.42
7324,1,3,0.2281,0.1978,0.3079,0,2.59
7325,1,1,0.2606,0.7858,0.4046,0,2.44
7326,0,5,0.5295,0.4799,0.4288,1,25.99
7327,1,3,0.0465,0.8529,0.4172,1,32.38
7328,0,2,0.2757,0.3912,0.2405,1,71.94
7329,0,3,0.3611,0.5835,0.3442,0,1.45
7330,1,3,0.335,0.361,0.3807,0,1.54
7331,0,5,0.2301,0.521,0.3493,1,87.82
7332,1,5,0.1674,0.2591,0.365,0,1.36
7333,0,5,0.2082,0.5336,0.3459,1,39.38
7334,0,2,0.2562,0.4665,0.2535,0,1.08
7335,1,3,0.3294,0.4844,0.4099,1,68.27
7336,1,3,0.1211,0.5263,0.3579,1,14.56
7337,0,4,0.0836,0.7318,0.328,0,2.22
7338,0,4,0.1211,0.3884,0.2534,0,2.87
7339,0,3,0.3611,0.136,0.2323,0,1.94
7340,1,4,0.1051,0.7293,0.4339,1,46.09
7341,0,5,0.2301,0.5291,0.3513,0,2.08
7342,1,3,0.1502,0.4877,0.357,0,2.58
7343,1,4,0.2878,0.7079,0.4833,1,108.15
7344,0,2,0.163,0.1025,0.1345,0,3.86
7345,1,3,0.1211,0.6473,0.3882,0,2.05
7346,0,4,0.2082,0.433,0.2907,0,3.01
7347,1,5,0.1178,0.6428,0.446,0,4.75
7348,0,5,0.335,0.2634,0.3164,1,18.74
7349,1,2,0.4038,0.4202,0.3862,0,3.74
7350,1,4,0.4038,0.4885,0.4633,1,54.55
7351,1,5,0.0911,0.1886,0.3245,1,34.05
7352,1,4,0.1179,0.5126,0.3835,0,1.45
7353,1,1,0.1178,0.3276,0.2472,0,2.74
7354,0,5,0.0911,0.3299,0.2598,1,51.49
7355,1,4,0.1768,0.3001,0.3481,1,103.83
7356,1,1,0.1012,0.5664,0.302,0,2.12
7357,1,5,0.0836,0.6379,0.4346,1,95.92
7358,0,1,0.1051,0.3994,0.1614,0,3.73
7359,1,2,0.299,0.5925,0.3978,0,2.77
7360,1,1,0.1382,0.4844,0.2926,1,31.37
7361,1,1,0.3485,0.4939,0.358,1,22.59
7362,2,3,0.3485,0.5849,0.5408,1,18.09
7363,1,3,0.0836,0.5792,0.3599,0,3.36
7364,0,4,0.3485,0.1649,0.2658,1,46.92
7365,1,3,0.1502,0.1342,0.2686,1,84.45
7366,1,3,0.0719,0.2131,0.2648,1,49.67
7367,1,1,0.3611,0.4916,0.3612,1,33.91
7368,0,3,0.1476,0.4469,0.246,0,1.61
7369,1,4,0.1135,0.5183,0.3836,0,1.71
7370,2,1,0.2853,0.2923,0.3887,0,1.82
7371,0,5,0.5295,0.5611,0.4491,0,1.07
7372,0,2,0.335,0.3324,0.2436,1,135.44
7373,0,2,0.2606,0.3607,0.2284,0,3.05
7374,1,2,0.2281,0.4201,0.3335,0,2.0
7375,2,2,0.2727,0.7205,0.5219,1,24.79
7376,2,5,0.1179,0.3144,0.464,1,108.47
7377,1,4,0.3294,0.6462,0.4804,1,100.3
7378,1,4,0.3266,0.1832,0.3638,1,113.22
7379,0,3,0.0437,0.2476,0.165,0,0.85
7380,1,1,0.183,0.526,0.3164,0,1.81
7381,0,2,0.1051,0.2799,0.1615,0,3.17
7382,1,5,0.4038,0.3139,0.4496,1,153.51
7383,1,3,0.5395,0.1658,0.3933,0,1.97
7384,2,3,0.4038,0.3799,0.5061,1,39.09
7385,1,1,0.1757,0.2516,0.2456,1,37.02
7386,2,4,0.2281,0.3326,0.4716,0,2.22
7387,1,2,0.1904,0.6502,0.3797,0,2.74
7388,0,2,0.2082,0.4811,0.2427,1,33.06
7389,0,5,0.1382,0.0841,0.2125,0,3.55
7390,1,2,0.2771,0.6063,0.3947,0,3.92
7391,0,3,0.183,0.6263,0.3015,0,3.35
7392,1,3,0.0437,0.3884,0.3002,0,2.46
7393,1,3,0.299,0.3607,0.3699,0,2.81
7394,0,1,0.1051,0.2145,0.1152,0,2.92
7395,1,2,0.1135,0.6128,0.3472,1,108.52
7396,1,4,0.2771,0.251,0.3659,1,182.16
7397,0,4,0.2281,0.7572,0.3777,1,22.75
7398,0,3,0.1768,0.3854,0.2394,0,2.67
7399,0,1,0.5295,0.4021,0.2894,0,1.26
7400,1,3,0.0719,0.4304,0.3192,1,26.88
7401,1,3,0.1577,0.0509,0.25,0,2.13
7402,2,3,0.1577,0.4841,0.4583,1,114.37
7403,1,3,0.3611,0.7592,0.4881,0,2.15
7404,0,4,0.4038,0.1272,0.2729,1,13.02
7405,0,5,0.2606,0.5563,0.3673,1,27.03
7406,1,2,0.2562,0.5376,0.3713,1,61.7
7407,1,5,0.2771,0.3382,0.4177,1,124.2
7408,0,5,0.1094,0.617,0.3371,1,129.22
7409,0,1,0.163,0.5439,0.2149,0,1.13
7410,1,2,0.223,0.5666,0.3686,0,6.15
7411,1,5,0.2906,0.6056,0.4886,1,195.04
7412,2,3,0.1211,0.5543,0.4649,1,64.2
7413,1,5,0.1051,0.6289,0.4388,1,116.38
7414,0,1,0.2906,0.3214,0.1975,0,3.34
7415,1,4,0.1166,0.4049,0.3562,0,2.07
7416,1,2,0.2562,0.6467,0.3985,1,88.42
7417,1,1,0.0911,0.5381,0.2919,0,1.31
7418,0,4,0.183,0.8692,0.3922,1,44.45
7419,0,1,0.2906,0.4169,0.2214,0,4.1
7420,0,3,0.3294,0.1649,0.23,0,1.85
7421,1,5,0.1502,0.4561,0.4091,0,1.56
7422,0,2,0.2301,0.4051,0.2303,0,2.47
7423,0,5,0.1674,0.4127,0.3034,0,2.43
7424,1,1,0.4038,0.3604,0.3412,0,0.91
7425,0,2,0.183,0.2235,0.1708,0,2.1
7426,0,4,0.1502,0.835,0.3738,1,92.53
7427,1,2,0.1206,0.2914,0.269,0,1.86
7428,1,3,0.2878,0.6713,0.4442,0,1.25
7429,2,3,0.2727,0.2755,0.4407,1,43.25
7430,0,5,0.2853,0.5793,0.3804,1,11.84
7431,0,4,0.3294,0.253,0.2821,0,2.17
7432,0,3,0.2082,0.3346,0.2361,0,3.7
7433,0,3,0.163,0.6412,0.2992,0,2.14
7434,0,2,0.1135,0.1838,0.14,1,21.94
7435,0,5,0.2606,0.2161,0.2822,1,41.89
7436,2,3,0.2082,0.515,0.4812,0,1.77
7437,1,1,0.0719,0.3493,0.2389,0,1.13
7438,1,4,0.3266,0.5363,0.4521,1,132.39
7439,1,5,0.1051,0.4318,0.3895,0,1.83
7440,2,2,0.1012,0.5242,0.4214,1,74.4
7441,1,1,0.2727,0.4156,0.3157,0,1.84
7442,1,3,0.0437,0.3136,0.2815,0,2.3
7443,1,4,0.3294,0.4547,0.4325,1,52.12
7444,0,4,0.5295,0.2027,0.3295,1,30.82
7445,0,2,0.1904,0.6592,0.2819,1,132.71
7446,0,5,0.1178,0.3605,0.2755,1,63.58
7447,0,4,0.1382,0.1729,0.2047,0,2.27
7448,1,5,0.2771,0.6956,0.507,1,30.77
7449,0,5,0.299,0.2729,0.3079,0,2.28
7450,2,1,0.0465,0.4428,0.3546,1,46.34
7451,0,4,0.1904,0.8172,0.3814,0,1.81
7452,0,2,0.1476,0.4998,0.2292,1,34.97
7453,1,2,0.1135,0.5573,0.3334,0,2.0
7454,1,5,0.0911,0.6105,0.43,0,3.82
7455,0,2,0.1476,0.3229,0.185,0,1.09
7456,1,2,0.163,0.5139,0.3374,1,46.82
7457,1,2,0.3611,0.2939,0.3418,0,2.99
7458,1,3,0.2281,0.546,0.3949,1,99.92
7459,1,1,0.1179,0.3173,0.2447,0,3.23
7460,1,1,0.1577,0.4795,0.2972,1,30.2
7461,1,1,0.0437,0.3179,0.2226,1,34.14
7462,1,4,0.299,0.4601,0.4247,1,139.71
7463,1,2,0.2082,0.3981,0.322,0,3.01
7464,0,3,0.3294,0.4128,0.292,0,6.1
7465,0,1,0.2878,0.3573,0.2057,0,3.06
7466,0,5,0.2727,0.588,0.3788,1,38.49
7467,0,5,0.3485,0.5129,0.3828,0,2.97
7468,0,3,0.5295,0.4849,0.3701,1,40.51
7469,2,5,0.0719,0.2707,0.4392,1,212.04
7470,1,3,0.1012,0.1601,0.2604,1,70.26
7471,1,5,0.1382,0.3297,0.3739,1,130.91
7472,0,2,0.1135,0.4472,0.2058,1,40.94
7473,2,2,0.163,0.4665,0.4255,1,20.01
7474,0,3,0.1179,0.4878,0.2473,0,1.92
7475,0,4,0.1051,0.5124,0.2796,1,63.36
7476,1,3,0.2492,0.5935,0.4131,1,109.54
7477,1,2,0.5395,0.4796,0.4418,0,1.54
7478,0,2,0.3294,0.7708,0.3515,1,22.72
7479,0,4,0.0437,0.1585,0.1727,0,1.6
7480,0,5,0.1179,0.6554,0.3492,1,36.08
7481,0,5,0.1476,0.7117,0.3722,1,67.44
7482,1,5,0.3294,0.5304,0.4814,0,2.12
7483,1,4,0.1206,0.6307,0.4139,1,10.46
7484,0,1,0.2562,0.4201,0.2119,0,3.43
7485,1,3,0.1904,0.3046,0.3233,0,1.57
7486,0,2,0.1051,0.4798,0.2115,0,1.92
7487,0,4,0.223,0.3339,0.2704,0,1.6
7488,0,1,0.1904,0.5789,0.2318,0,2.74
7489,0,5,0.3611,0.3721,0.3514,1,62.5
7490,0,3,0.0465,0.3226,0.1846,0,1.14
7491,1,3,0.3611,0.2832,0.3691,0,2.54
7492,0,5,0.5395,0.5013,0.4372,0,1.53
7493,1,4,0.5395,0.41,0.4843,1,56.92
7494,0,4,0.1178,0.5813,0.3007,1,14.16
7495,0,4,0.183,0.4597,0.2898,0,1.47
7496,1,5,0.1135,0.4725,0.4022,1,46.96
7497,1,1,0.1166,0.5073,0.2918,0,2.54
7498,1,2,0.183,0.4144,0.3185,1,94.38
7499,1,2,0.0399,0.8428,0.3827,1,46.6
7500,1,5,0.1211,0.1604,0.3264,1,107.13
7501,1,4,0.1768,0.496,0.397,1,45.97
7502,1,5,0.183,0.66,0.4699,1,139.49
7503,0,4,0.2853,0.2329,0.2638,0,3.51
7504,0,2,0.2606,0.6578,0.3026,0,3.16
7505,2,3,0.2906,0.358,0.4667,0,1.33
7506,1,3,0.2372,0.2686,0.3283,0,1.96
7507,0,5,0.2906,0.2137,0.2906,1,31.43
7508,1,5,0.2562,0.7149,0.5056,1,68.96
7509,1,4,0.223,0.7511,0.4747,0,2.97
7510,0,2,0.2301,0.2201,0.1841,0,3.05
7511,1,3,0.223,0.7497,0.4443,0,5.51
7512,2,2,0.3485,0.1749,0.4083,1,106.08
7513,1,5,0.299,0.7241,0.5207,1,166.42
7514,0,3,0.1178,0.6742,0.2939,1,50.45
7515,0,1,0.1502,0.8194,0.2799,0,2.14
7516,1,5,0.3611,0.0914,0.3812,1,36.85
7517,1,3,0.223,0.3836,0.3528,0,2.66
7518,0,1,0.1502,0.5198,0.205,0,4.42
7519,1,5,0.1382,0.4644,0.4076,1,104.13
7520,0,5,0.0168,0.1032,0.1808,0,1.57
7521,2,2,0.5295,0.4261,0.5254,1,50.43
7522,1,5,0.2606,0.4054,0.4295,0,1.29
7523,2,4,0.2492,0.7057,0.5712,0,1.22
7524,1,5,0.1577,0.0599,0.3123,1,44.42
7525,1,3,0.2727,0.6214,0.4272,1,131.08
7526,0,1,0.0911,0.3671,0.1491,0,1.55
7527,0,3,0.2082,0.2103,0.205,1,28.31
7528,1,4,0.5395,0.5215,0.5122,1,75.92
7529,1,1,0.3266,0.3727,0.3212,1,53.81
7530,1,4,0.3266,0.429,0.4252,1,133.98
7531,1,5,0.1904,0.51,0.4346,1,33.81
7532,1,1,0.223,0.655,0.3607,1,58.17
7533,2,1,0.183,0.316,0.3639,1,37.03
7534,1,2,0.0437,0.1912,0.2209,0,1.44
7535,0,3,0.3463,0.7857,0.3903,1,54.11
7536,1,5,0.5395,0.8789,0.6316,1,58.12
7537,0,4,0.1206,0.6062,0.3077,1,130.7
7538,1,1,0.5295,0.4014,0.3892,1,43.82
7539,2,1,0.2372,0.4412,0.4115,1,35.27
7540,1,5,0.2757,0.3303,0.4153,1,139.63
7541,0,1,0.0168,0.1922,0.0831,0,2.96
7542,2,3,0.2562,0.3472,0.4537,1,119.72
7543,0,5,0.0437,0.3899,0.2606,0,2.32
7544,1,1,0.1135,0.3248,0.2452,1,15.92
7545,0,1,0.2372,0.4284,0.2083,0,1.92
7546,1,3,0.2082,0.8589,0.4672,0,1.93
7547,1,2,0.2281,0.6141,0.382,0,2.58
7548,0,2,0.2082,0.3357,0.2064,1,131.03
7549,0,1,0.1012,0.2547,0.124,0,1.91
7550,0,4,0.2281,0.4704,0.306,0,2.66
7551,2,1,0.3294,0.1962,0.3779,1,48.97
7552,1,1,0.2878,0.5771,0.3606,1,127.89
7553,0,5,0.0911,0.5191,0.3071,0,2.89
7554,2,2,0.3294,0.3937,0.4572,1,57.65
7555,0,1,0.0437,0.4276,0.15,0,1.77
7556,0,5,0.1094,0.5874,0.3297,1,24.42
7557,1,4,0.0836,0.1275,0.277,1,20.04
7558,0,1,0.2082,0.4209,0.1977,0,2.33
7559,1,3,0.0836,0.6618,0.3805,1,17.86
7560,0,4,0.1166,0.3263,0.2366,1,50.34
7561,1,1,0.1211,0.5506,0.304,0,1.46
7562,1,4,0.3294,0.705,0.4951,1,39.87
7563,1,1,0.0437,0.3909,0.2408,0,1.72
7564,0,4,0.223,0.5839,0.3329,0,3.6
7565,1,1,0.5395,0.2869,0.3636,1,22.89
7566,1,2,0.1178,0.5392,0.3301,0,2.76
7567,0,5,0.2492,0.4519,0.3377,1,37.18
7568,0,2,0.2562,0.1908,0.1846,1,43.04
7569,0,3,0.2853,0.4219,0.2811,1,44.12
7570,1,5,0.3463,0.469,0.4711,1,100.66
7571,1,4,0.1179,0.8893,0.4777,0,1.59
7572,2,5,0.2771,0.5582,0.5727,1,227.15
7573,1,1,0.3463,0.3098,0.3113,1,13.24
7574,0,3,0.2562,0.5519,0.3048,0,2.13
7575,0,5,0.1577,0.4868,0.319,0,5.92
7576,1,5,0.1211,0.8292,0.4936,1,143.61
7577,0,2,0.2878,0.5368,0.2805,0,2.59
7578,1,2,0.1094,0.2455,0.2542,1,24.84
7579,1,4,0.335,0.437,0.4298,1,42.12
7580,1,3,0.0719,0.5697,0.354,0,1.84
7581,1,4,0.1904,0.5251,0.4084,1,53.17
7582,0,5,0.1166,0.6265,0.3416,0,1.08
7583,1,2,0.2757,0.6118,0.3957,1,45.16
7584,1,2,0.2727,0.3485,0.3289,0,2.23
7585,0,3,0.5295,0.4702,0.3664,0,2.65
7586,0,3,0.1904,0.3663,0.2387,0,2.4
7587,2,1,0.0465,0.0993,0.2688,0,2.6
7588,1,5,0.335,0.7268,0.5322,1,57.49
7589,1,4,0.0399,0.6886,0.4041,1,52.34
7590,0,5,0.335,0.5921,0.3985,1,20.68
7591,1,1,0.2301,0.561,0.3393,1,95.93
7592,0,1,0.0836,0.5222,0.1856,1,70.77
7593,2,3,0.2301,0.596,0.508,1,286.57
7594,1,2,0.335,0.3873,0.3573,0,1.79
7595,1,3,0.1768,0.6562,0.4071,1,20.51
7596,1,1,0.2853,0.7567,0.4048,1,82.14
7597,0,3,0.4038,0.622,0.3666,1,20.67
7598,0,3,0.1206,0.7788,0.3209,0,1.34
7599,0,5,0.335,0.5439,0.3865,0,1.46
7600,1,1,0.2301,0.3699,0.2915,1,30.52
7601,1,5,0.1166,0.2193,0.3398,1,61.58
7602,2,4,0.1674,0.4384,0.4798,1,125.63
7603,0,5,0.2492,0.413,0.328,0,1.76
7604,0,4,0.0399,0.4719,0.2499,0,1.87
7605,0,5,0.2281,0.2773,0.2878,0,1.37
7606,1,2,0.2372,0.2147,0.2848,0,2.32
7607,2,4,0.5395,0.3959,0.5808,1,123.19
7608,1,3,0.2562,0.19,0.3144,1,57.42
7609,1,5,0.3611,0.4486,0.4705,1,82.42
7610,1,1,0.223,0.3005,0.272,0,5.76
7611,1,2,0.2301,0.5241,0.3601,0,2.47
7612,1,5,0.3611,0.3949,0.4571,1,46.28
7613,0,3,0.2853,0.6994,0.3504,0,2.76
7614,0,4,0.1674,0.3503,0.2578,0,2.29
7615,1,4,0.0168,0.7763,0.4191,0,1.82
7616,1,4,0.299,0.5063,0.4363,0,2.94
7617,1,1,0.3485,0.8838,0.4555,1,26.44
7618,1,5,0.1206,0.5843,0.4323,1,61.21
7619,1,3,0.2301,0.6315,0.4169,1,85.37
7620,0,5,0.2606,0.5792,0.373,1,74.63
7621,0,2,0.3266,0.3464,0.2446,0,1.23
7622,1,2,0.2606,0.5223,0.3688,0,1.65
7623,2,3,0.1757,0.1749,0.3864,1,58.42
7624,1,3,0.1012,0.5652,0.3617,0,2.58
7625,0,1,0.3611,0.6438,0.2993,0,2.76
7626,0,2,0.2372,0.312,0.2092,0,0.92
7627,0,3,0.1051,0.5455,0.2579,0,3.52
7628,1,4,0.1094,0.5664,0.3944,0,2.84
7629,0,5,0.3294,0.3436,0.3347,1,40.79
7630,1,2,0.2492,0.4039,0.3357,1,42.45
7631,1,1,0.2757,0.4572,0.327,1,54.59
7632,1,4,0.1211,0.6658,0.4228,0,3.61
7633,2,1,0.1382,0.3443,0.3575,1,36.03
7634,0,4,0.1382,0.5192,0.2913,0,1.99
7635,0,1,0.1757,0.4212,0.188,0,4.37
7636,1,2,0.2878,0.4113,0.3492,1,47.1
7637,1,1,0.2878,0.3202,0.2964,1,184.45
7638,1,5,0.2757,0.4501,0.4452,1,100.34
7639,1,4,0.1206,0.6133,0.4095,1,241.21
7640,1,1,0.3266,0.286,0.2995,0,2.04
7641,1,1,0.1206,0.2927,0.2394,0,1.66
7642,1,2,0.2853,0.2706,0.3132,0,2.73
7643,0,3,0.0168,0.1982,0.1446,1,37.45
7644,1,1,0.163,0.2565,0.243,0,2.62
7645,1,4,0.1476,0.778,0.4588,1,44.41
7646,0,2,0.0168,0.6965,0.2392,1,44.32
7647,2,4,0.2372,0.0242,0.3972,1,20.57
7648,1,4,0.223,0.5996,0.4368,1,106.04
7649,2,5,0.1768,0.4287,0.5102,1,23.31
7650,0,1,0.0465,0.4531,0.1572,0,3.37
7651,0,2,0.1757,0.5158,0.2417,0,2.43
7652,0,1,0.2372,0.4861,0.2227,0,2.02
7653,0,5,0.0719,0.6778,0.341,1,14.71
7654,0,2,0.163,0.194,0.1574,0,2.03
7655,1,5,0.1166,0.4111,0.3878,0,3.26
7656,0,5,0.2281,0.6401,0.3785,0,3.8
7657,1,2,0.2492,0.1359,0.2687,1,40.51
7658,0,2,0.183,0.42,0.2199,0,1.58
7659,2,1,0.1179,0.1077,0.2923,0,2.15
7660,1,5,0.0836,0.3503,0.3627,0,1.3
7661,1,3,0.3485,0.3381,0.3791,0,2.3
7662,1,3,0.2853,0.3673,0.3674,1,39.19
7663,1,4,0.3485,0.5843,0.4706,1,34.0
7664,1,2,0.4038,0.6357,0.4401,1,26.42
7665,2,5,0.3463,0.2765,0.523,1,19.31
7666,1,5,0.3266,0.3722,0.441,1,23.87
7667,1,3,0.0719,0.4758,0.3305,1,105.69
7668,0,5,0.2492,0.4661,0.3413,0,3.49
7669,1,4,0.2906,0.4702,0.4247,1,25.94
7670,1,5,0.1211,0.6502,0.4489,1,32.89
7671,0,1,0.0719,0.3718,0.1445,0,2.64
7672,2,1,0.1135,0.9036,0.49,1,85.16
7673,0,5,0.0168,0.1464,0.1916,0,2.5
7674,1,2,0.1768,0.5828,0.3587,0,1.72
7675,1,5,0.5395,0.538,0.5464,1,17.51
7676,1,4,0.183,0.7075,0.4518,1,63.56
7677,2,5,0.1904,0.6999,0.5821,1,23.31
7678,0,1,0.1094,0.2387,0.1225,0,2.95
7679,0,3,0.1135,0.3431,0.2098,0,2.93
7680,1,5,0.223,0.2536,0.3803,1,52.28
7681,0,1,0.0719,0.4654,0.1679,0,3.42
7682,2,2,0.1179,0.2959,0.3693,1,52.24
7683,1,2,0.299,0.3284,0.3318,0,1.72
7684,1,4,0.2757,0.5146,0.4314,1,50.45
7685,0,2,0.1166,0.9109,0.3227,0,1.53
7686,1,3,0.1768,0.4144,0.3466,0,2.2
7687,1,5,0.0399,0.3114,0.3398,1,83.84
7688,1,1,0.1674,0.446,0.2917,0,3.07
7689,0,5,0.2301,0.723,0.3998,1,70.22
7690,0,4,0.183,0.5047,0.3011,0,2.75
7691,0,1,0.183,0.52,0.2149,0,2.38
